num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_env_runners,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/episode_len_min,env_runners/env_reset_timer,env_runners/env_to_module_sum_episodes_length_out,env_runners/sample,env_runners/env_step_timer,env_runners/episode_len_max,env_runners/episode_return_min,env_runners/episode_return_max,env_runners/num_env_steps_sampled,env_runners/episode_return_mean,env_runners/weights_seq_no,env_runners/num_env_steps_sampled_lifetime,env_runners/num_episodes_lifetime,env_runners/episode_len_mean,env_runners/rlmodule_inference_timer,env_runners/num_episodes,env_runners/env_to_module_sum_episodes_length_in,env_runners/episode_duration_sec_mean,env_runners/num_env_steps_sampled_lifetime_throughput,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,env_runners/env_to_module_connector/connector_pipeline_timer,env_runners/module_to_env_connector/connector_pipeline_timer,env_runners/num_module_steps_sampled/default_policy,env_runners/module_episode_return_mean/default_policy,env_runners/num_module_steps_sampled_lifetime/default_policy,env_runners/agent_episode_return_mean/default_agent,env_runners/num_agent_steps_sampled/default_agent,env_runners/num_agent_steps_sampled_lifetime/default_agent,learners/__all_modules__/learner_connector_sum_episodes_length_out,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/learner_connector_sum_episodes_length_in,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_env_steps_trained_lifetime_throughput,learners/__all_modules__/num_module_steps_trained_lifetime_throughput,learners/default_policy/num_module_steps_trained_lifetime,learners/default_policy/weights_seq_no,learners/default_policy/module_train_batch_size_mean,learners/default_policy/default_optimizer_learning_rate,learners/default_policy/vf_explained_var,learners/default_policy/diff_num_grad_updates_vs_sampler_policy,learners/default_policy/vf_loss_unclipped,learners/default_policy/policy_loss,learners/default_policy/entropy,learners/default_policy/curr_entropy_coeff,learners/default_policy/mean_kl_loss,learners/default_policy/num_module_steps_trained,learners/default_policy/total_loss,learners/default_policy/curr_kl_coeff,learners/default_policy/vf_loss,learners/default_policy/num_trainable_parameters,learners/default_policy/num_module_steps_trained_lifetime_throughput,learners/__all_modules__/learner_connector/connector_pipeline_timer,env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/env_to_module_connector/timers/connectors/batch_individual_items,env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,env_runners/module_to_env_connector/timers/connectors/get_actions,learners/__all_modules__/learner_connector/timers/connectors/add_columns_from_episodes_to_train_batch,learners/__all_modules__/learner_connector/timers/connectors/add_one_ts_to_episodes_and_truncate,learners/__all_modules__/learner_connector/timers/connectors/batch_individual_items,learners/__all_modules__/learner_connector/timers/connectors/numpy_to_tensor,learners/__all_modules__/learner_connector/timers/connectors/add_states_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_observations_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/general_advantage_estimation,learners/__all_modules__/learner_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad
1,248373.0,False,62,7fe6f_00000,2026-03-22_19-24-25,1774221865,5.139912128448486,311.1449053287506,8008,David_Laptop,127.0.0.1,311.1449053287506,62,4.961299405894376,2.2176623485445722e-05,4.960743539603712,0.46051192228721943,4.491649887901398,0.0077566804821973916,70,0.0005547251785174012,507.8430164119478,0.42147002909145626,0.00013192875897288087,424,-205.84940081089735,12.816851468756795,4006.0,-140.20557953542098,61.0,248373.0,1631.0,335.74,0.000207177799210041,10.0,507.8430164119478,1.0103791210614146,837.818799944934,4,0,4,25.7875,81.4,0.00018177999017207315,0.0007184027780636928,4006.0,-140.20557953542098,248373.0,-140.20557953542098,4006.0,248373.0,4057.736043058697,79461048,2512512,1270080,0,4005.4881358104876,40320,136965,266429.1728004434,8442.407220934725,2512512,62.0,128.0,0.0001,-0.19343674,1.0,864.92865,-0.02521879,1.2502389,0.01,0.0056829555,40320,3.952845,0.0015625000232830644,7.981115,136965,8442.397076574285,0.35494892242062454,2.557152546644521e-06,3.5486115095492767e-05,5.4293903746609616e-05,1.600453030706052e-05,2.2727827869871996e-06,2.272576073537906e-06,4.632244901414149e-05,6.500448238358691e-05,8.013752773604824e-05,8.356880134711308e-05,0.00034267771474562336,0.10244460110294117,0.009261552034897131,0.18492307343792214,0.0007393937104652949,1.2629127854671651e-05,0.0006543631359065543,0.056005786457261446,7.48484947223653e-05
1,252378.0,False,63,7fe6f_00000,2026-03-22_19-24-31,1774221871,6.177524566650391,317.322429895401,8008,David_Laptop,127.0.0.1,317.322429895401,63,4.97334302783496,2.232985894187306e-05,4.972766989208015,0.46360345706001016,4.500608311021325,0.00773050567754398,70,0.0005547251785174012,503.0220743502225,0.4245798138005317,0.00023236307569248984,425,-189.6008463166654,12.816851468756795,4005.0,-152.76763487713413,62.0,252378.0,1642.0,357.7,0.00037058332235336466,11.0,503.0220743502225,0.886872345036827,831.9505932887865,4,0,4,30.700000000000003,81.55555555555556,0.000315414950496699,0.0013130762761619673,4005.0,-152.76763487713413,252378.0,-152.76763487713413,4005.0,252378.0,4057.47868262811,80731128,2552832,1270080,0,4005.483254452383,40320,136965,263347.5776080365,8345.360343655053,2552832,63.0,128.0,0.0001,-0.107008934,1.0,1160.4491,-0.03893544,1.2365187,0.01,0.007571956,40320,3.839376,0.0015625000232830644,7.781329,136965,8345.353778191888,0.3539798831966597,5.758143170415403e-06,6.463711741516232e-05,9.759922958458379e-05,2.263501318031281e-05,3.456431886227699e-06,5.5534748152331315e-06,8.546338861234557e-05,0.00013021550492501829,0.00014468688696828855,0.00015840488240452264,0.0006279594228139516,0.10246139309252819,0.009248579514465428,0.18402190470247645,0.0007380457705034336,1.260984088333538e-05,0.0006543725043866754,0.0559384635948787,7.467000713048356e-05
1,256383.0,False,64,7fe6f_00000,2026-03-22_19-24-37,1774221877,6.612537384033203,323.9349672794342,8008,David_Laptop,127.0.0.1,323.9349672794342,64,4.98963884055553,2.2298557157824182e-05,4.98906286131219,0.4673129004895294,4.513225178914834,0.0077017076210881994,70,0.0005547251785174012,519.4167851019381,0.42817276116155617,0.000279500146114883,425,-190.59095324203372,-73.3349307179451,4005.0,-159.93049462489785,63.0,256383.0,1653.0,379.29,0.0005085878025747966,11.0,519.4167851019381,0.9051456339703873,822.3036332137046,4,0,4,45.81111111111111,83.14444444444445,0.0003559639101074888,0.0014721729765414847,4005.0,-159.93049462489785,256383.0,-159.93049462489785,4005.0,256383.0,4057.2238958018293,82001208,2593152,1270080,0,4005.4784219078592,40320,136965,259742.35744215245,8231.657052730114,2593152,64.0,128.0,0.0001,-0.09606445,1.0,1070.8732,0.081004955,1.2334489,0.01,0.0085701775,40320,3.880989,0.0015625000232830644,7.624611,136965,8231.654508967218,0.3550185843635904,4.633108354020344e-06,7.862938123048282e-05,0.00011883280800127539,3.105854399463363e-05,2.9216594258808084e-06,7.258452986410505e-06,9.538713148874754e-05,0.00010991921118112593,0.0001549426569031969,0.00016320714020696947,0.0007576646485609187,0.10285012416324084,0.00921758972192037,0.18479428265716816,0.0007347213110864943,1.2637741318827568e-05,0.0006512737787992143,0.055853306961060896,7.662930670923985e-05
1,260389.0,False,65,7fe6f_00000,2026-03-22_19-24-42,1774221882,4.529260873794556,328.46422815322876,8008,David_Laptop,127.0.0.1,328.46422815322876,65,4.984941391150231,2.2254571785087035e-05,4.984365783695551,0.46660438748435507,4.509283871127696,0.007656905546870199,138,0.0005547251785174012,484.6786101157344,0.42753769955007215,0.00013777664938189666,419,-205.03232830949128,57.72002177871764,4006.0,-137.97106554634868,64.0,260389.0,1663.0,374.84,0.00021973204347192763,10.0,484.6786101157344,0.941546215028502,813.5299138411501,4,0,4,35.81428571428571,83.47142857142856,0.00018997041483562164,0.0007522621201670323,4006.0,-137.97106554634868,260389.0,-137.97106554634868,4006.0,260389.0,4056.971656843811,83271288,2633472,1270080,0,4005.4836376887806,40320,136965,260715.0570852022,8263.220322154059,2633472,65.0,128.0,0.0001,-0.00066185,1.0,1118.5181,0.03152669,1.2156783,0.01,0.006550858,40320,3.7543576,0.0015625000232830644,7.469954,136965,8263.203197119132,0.3537913475233827,2.7114529208419208e-06,3.9445423035596475e-05,6.0648707510647744e-05,1.5316560854169006e-05,2.0112348264595846e-06,2.3618732576958334e-06,4.5779957207669664e-05,6.272891856200311e-05,7.616467748555215e-05,8.895051530730233e-05,0.0003785143897845417,0.1028553049205691,0.009192843823590733,0.1838201308332649,0.0007306401018898067,1.263636136499131e-05,0.0006480320414710124,0.05563160189043117,7.652001515240993e-05
1,264396.0,False,66,7fe6f_00000,2026-03-22_19-24-46,1774221886,4.378941059112549,332.8431692123413,8008,David_Laptop,127.0.0.1,332.8431692123413,66,4.978785092237479,2.2187026083329418e-05,4.978210222858717,0.46550274060835656,4.504258204415673,0.0076307974903017314,109,0.0005547251785174012,490.1743045147863,0.4266203445547464,0.00011705773254890115,417,-205.03232830949128,57.72002177871764,4007.0,-120.88459530796855,65.0,264396.0,1676.0,349.44,0.00017726145507223937,13.0,490.1743045147863,0.7187918679835275,817.2547503426122,4,0,4,24.48333333333333,83.43333333333332,0.0001578288240399258,0.0006216402157499276,4007.0,-120.88459530796855,264396.0,-120.88459530796855,4007.0,264396.0,4056.761940275373,84546664,2673920,1275376,0,4005.4988013118927,40448,136965,262169.0680549056,8309.619998793205,2673920,66.0,128.0,0.0001,-0.12693048,1.0,1037.3804,0.03058012,1.228153,0.01,0.006300425,40448,3.930298,0.0015625000232830644,7.82398,136965,8309.61947842623,0.3522809040473057,2.6837791072843263e-06,3.1972906106399295e-05,4.704329848131144e-05,1.330615650371921e-05,1.8577292036220421e-06,1.8621162042549796e-06,3.95968127775995e-05,5.602512022490941e-05,6.631375283343937e-05,7.370734868371808e-05,0.00029906605922119854,0.1026835318713944,0.00915284438611991,0.18275041852438842,0.0007270556989440692,1.2606999654100472e-05,0.0006447537198265392,0.05541555287224676,7.616881582497965e-05
1,268400.0,False,67,7fe6f_00000,2026-03-22_19-24-51,1774221891,4.435221195220947,337.27839040756226,8008,David_Laptop,127.0.0.1,337.27839040756226,67,4.973274916313262,2.2139154819111537e-05,4.972700266626932,0.4645813812036416,4.4996980173741346,0.007603908513349566,117,0.0005547251785174012,470.56550456327363,0.42587836160887466,0.00012247093113666366,418,-184.65192108601332,57.72002177871764,4004.0,-109.28141056183726,66.0,268400.0,1688.0,341.1,0.0001908808099221704,12.0,470.56550456327363,0.5218557369848713,821.6819365446672,4,0,4,24.950000000000003,83.03333333333335,0.00016020631362926427,0.000649042660553462,4004.0,-109.28141056183726,268400.0,-109.28141056183726,4004.0,268400.0,4056.5143208726195,85816744,2714240,1270080,0,4005.483813298774,40320,136965,263292.54937937966,8345.946450558451,2714240,67.0,128.0,0.0001,-0.14821076,1.0,1043.77,-0.024231998,1.2000556,0.01,0.007929078,40320,3.5468993,0.0015625000232830644,7.1662383,136965,8345.944437355583,0.35215626100767566,2.384903703714914e-06,3.2039303701590965e-05,4.8481487018539306e-05,1.3582473678965754e-05,1.823798762985977e-06,1.9917615805720815e-06,4.316425687736577e-05,5.910906748105075e-05,6.904202046569326e-05,7.689388982218654e-05,0.0003110128062847324,0.10263016555299015,0.009120254942850346,0.18298550834032595,0.0007231241382755914,1.2568930327634883e-05,0.0006415451828444002,0.05515068534372796,7.701612711276428e-05
1,272407.0,False,68,7fe6f_00000,2026-03-22_19-24-55,1774221895,4.315982818603516,341.59437322616577,8008,David_Laptop,127.0.0.1,341.59437322616577,68,4.966528897147339,2.2084763378387596e-05,4.965954677959303,0.46373365739224204,4.493847391203271,0.007560039428702147,117,0.0005547251785174012,526.6944785025796,0.42523317774113656,0.00012341475482775889,420,-199.9233065918088,47.58811945468187,4007.0,-125.48760924024508,67.0,272407.0,1697.0,356.46,0.00018394749013070176,9.0,526.6944785025796,0.48290102392900736,825.459994448438,4,0,4,26.083333333333332,83.30000000000001,0.00016273970156206643,0.0006390580033770164,4007.0,-125.48760924024508,272407.0,-125.48760924024508,4007.0,272407.0,4056.2691776638935,87086824,2754560,1270080,0,4005.4989751657863,40320,136965,264785.92435859406,8393.9832265035,2754560,68.0,128.0,0.0001,-0.11304772,1.0,1056.3348,-0.0077081397,1.241565,0.01,0.0074011795,40320,3.9520695,0.0015625000232830644,7.9443636,136965,8393.983043222,0.3506772493963388,2.3468274208183893e-06,3.249675299919381e-05,4.8945164622728846e-05,1.346988877594046e-05,2.9762736217854085e-06,1.8737072054795222e-06,4.068570104666039e-05,5.9288578140159274e-05,6.942237722792023e-05,7.574392849489342e-05,0.0003046699308345064,0.10253120389925942,0.009084907393813445,0.18189820525795194,0.0007195439002461332,1.2540242927117609e-05,0.0006383267332405804,0.05490494149370704,7.674496382050273e-05
1,276412.0,False,69,7fe6f_00000,2026-03-22_19-24-59,1774221899,4.254677772521973,345.84905099868774,8008,David_Laptop,127.0.0.1,345.84905099868774,69,4.959296918177954,2.2028913508535472e-05,4.9587240581821845,0.46312937581646413,4.4872541392894085,0.007529539033239423,117,0.0005547251785174012,543.1260294821926,0.42469953046334286,0.00012742088967837686,420,-199.9233065918088,28.018386969342828,4005.0,-130.22831366807222,68.0,276412.0,1708.0,352.26,0.00019518542142467793,11.0,543.1260294821926,0.4842533959215507,830.1375675141622,4,0,4,27.549999999999997,83.51666666666667,0.00016690102849225706,0.0006886886348823183,4005.0,-130.22831366807222,276412.0,-130.22831366807222,4005.0,276412.0,4056.0264858872547,88356904,2794880,1270080,0,4005.4939854141285,40320,136965,266391.6159052686,8445.553198526115,2794880,69.0,128.0,0.0001,-0.034923673,1.0,684.86316,-0.09311102,1.2121383,0.01,0.0056156577,40320,3.2041876,0.0015625000232830644,6.6188226,136965,8445.552914267559,0.34935278890478094,2.5576010322379496e-06,3.3533545170568166e-05,4.988989075515439e-05,1.3882489693731998e-05,2.0077969104661325e-06,2.1624122798949848e-06,4.150332223455161e-05,6.72555161836442e-05,7.073623049513811e-05,8.189397535228648e-05,0.0003308880180065352,0.10251200286000002,0.009043566319668007,0.18089623920530054,0.0007154034647153444,1.2520838976676294e-05,0.0006348524659398247,0.054655491077160105,7.646451206978988e-05
1,280414.0,False,70,7fe6f_00000,2026-03-22_19-25-04,1774221904,4.503511905670166,350.3525629043579,8008,David_Laptop,127.0.0.1,350.3525629043579,70,4.954626422999572,2.2013627098574475e-05,4.954054201599926,0.4621801880558768,4.483565183896048,0.007499660640652662,122,0.0005547251785174012,474.2273851269093,0.42390894540747326,0.00011843177959673274,420,-199.39624411799014,28.018386969342828,4002.0,-138.00920802770182,69.0,280414.0,1722.0,352.15,0.00018342433027476878,14.0,474.2273851269093,0.48698839790653436,835.8100617422883,4,0,4,37.81428571428571,83.61428571428573,0.00015856255113831538,0.0006352652265244898,4002.0,-138.00920802770182,280414.0,-138.00920802770182,4002.0,280414.0,4055.7862210283824,89626984,2835200,1270080,0,4005.4590455599873,40320,136965,267105.71253342024,8468.789018976808,2835200,70.0,128.0,0.0001,-0.21449947,1.0,1906.9663,0.1811766,1.2448465,0.01,0.003962484,40320,4.363416,0.0007812500116415322,8.389363,136965,8468.78867016779,0.3496240000150403,2.3294239626807875e-06,3.102515060090091e-05,4.657750502144552e-05,1.332724846636586e-05,1.9621060705965425e-06,1.8982598198812198e-06,4.1306124939903625e-05,5.7546175117189895e-05,6.710676386115284e-05,7.495080887063671e-05,0.00030403602894322893,0.10237659683307795,0.009009123660242035,0.1815744568134186,0.0007124174292091092,1.248563360052037e-05,0.000631808939670803,0.054429137170312517,7.609486413605077e-05
1,284421.0,False,71,7fe6f_00000,2026-03-22_19-25-08,1774221908,4.309382438659668,354.6619453430176,8008,David_Laptop,127.0.0.1,354.6619453430176,71,4.948065099770626,2.195349204590767e-05,4.9474928575843204,0.46120989317389427,4.478004985054623,0.0074695890329020504,122,0.0005547251785174012,567.5224476956328,0.4230682669537788,0.00011734838472360698,416,-205.28248994797468,53.38201632909477,4007.0,-132.52743847029285,70.0,284421.0,1731.0,348.81,0.00017580190554770492,9.0,567.5224476956328,0.475725210942328,837.6814400002291,4,0,4,39.1,83.45,0.00015671259279589886,0.0006236309620157427,4007.0,-132.52743847029285,284421.0,-132.52743847029285,4007.0,284421.0,4055.5483588180987,90897064,2875520,1270080,0,4005.4744551043877,40320,136965,268189.8514464577,8503.744529468413,2875520,71.0,128.0,0.0001,-0.12560928,1.0,926.0735,0.1295069,1.2126578,0.01,0.005976507,40320,3.892788,0.0007812500116415322,7.550805,136965,8503.744542022476,0.3482697990168092,2.3361030434130583e-06,3.1079605377641976e-05,4.680929690155372e-05,1.329925510748312e-05,1.8100210033580816e-06,1.8287465024451966e-06,3.906680636279206e-05,5.510541678052099e-05,6.641388717128278e-05,7.416149496301159e-05,0.0003012663157571892,0.10230383686281473,0.008967661422559937,0.18058087824484598,0.0007086292523792908,1.2504778361002212e-05,0.0006282538515223353,0.05419266580022646,7.601891721815856e-05
1,288427.0,False,72,7fe6f_00000,2026-03-22_19-25-12,1774221912,4.139439105987549,358.8013844490051,8008,David_Laptop,127.0.0.1,358.8013844490051,72,4.939893419773755,2.188195359578074e-05,4.9393222760067,0.4602381072462988,4.470841549200292,0.007436018144890161,85,0.0005547251785174012,417.87897243788007,0.4222272905349868,0.00011646100531419241,424,-205.28248994797468,36.03228868171573,4006.0,-131.90512211618946,71.0,288427.0,1749.0,305.97,0.0001755303927927855,18.0,417.87897243788007,0.40237190705258397,842.0724385231485,4,0,4,31.58333333333334,83.46666666666668,0.00015590684670184417,0.000620453292590724,4006.0,-131.90512211618946,288427.0,-131.90512211618946,4006.0,288427.0,4055.3928752299175,92173704,2915968,1276640,0,4005.479710553344,40448,136965,270115.8517305056,8564.431841371454,2915968,72.0,128.0,0.0001,-0.10456693,1.0,1901.5405,0.027884766,1.1870772,0.01,0.005733906,40448,4.1264977,0.0007812500116415322,8.220959,136965,8564.431129596658,0.34694548702614186,2.559430555568218e-06,3.135652347168663e-05,4.57724194711913e-05,1.3064590928222715e-05,1.79500158662509e-06,1.8292877415452085e-06,3.884156473220076e-05,5.560510310082504e-05,6.630938731544823e-05,7.35449332335168e-05,0.00029899487686920335,0.10216491749167848,0.008944434809074924,0.17969399746067954,0.0007047909613043079,1.2472732449693293e-05,0.0006256993134542661,0.053928875141330074,7.568472896144472e-05
1,292433.0,False,73,7fe6f_00000,2026-03-22_19-25-17,1774221917,4.146191358566284,362.9475758075714,8008,David_Laptop,127.0.0.1,362.9475758075714,73,4.93184693957617,2.1810134015000238e-05,4.931276468246834,0.4592421021745159,4.463833392709284,0.007396985962362534,85,0.0005547251785174012,478.0662061360828,0.4213468438790166,0.00011398421580896633,421,-189.00407614186406,36.03228868171573,4006.0,-118.72597852952778,72.0,292433.0,1763.0,269.27,0.0001748364808992701,14.0,478.0662061360828,0.3500372190959752,848.1018832117169,4,0,4,25.866666666666664,83.55000000000001,0.00015256335951998218,0.0006104606965642386,4006.0,-118.72597852952778,292433.0,-118.72597852952778,4006.0,292433.0,4055.1989464776184,93449080,2956416,1275376,0,4005.4849134478104,40448,136965,271902.89659170806,8621.218298901296,2956416,73.0,128.0,0.0001,-0.06257892,1.0,1069.9058,-0.10025218,1.2141292,0.01,0.0057067457,40448,3.546494,0.0007812500116415322,7.317766,136965,8621.218157789963,0.3455049621521847,2.3378664082803834e-06,3.0112961486257642e-05,4.547191153010465e-05,1.3104278511134448e-05,1.7539605719415655e-06,1.8360494361076124e-06,3.843379762447351e-05,5.549903919029777e-05,6.548180034962386e-05,7.367247966541575e-05,0.00029190533919655297,0.10206364531792804,0.008906978461034361,0.17863567048621232,0.0007007660502626607,1.2435004623504066e-05,0.0006226213200789803,0.05369785239260161,7.53358801219307e-05
1,296438.0,False,74,7fe6f_00000,2026-03-22_19-25-21,1774221921,4.376041412353516,367.3236172199249,8008,David_Laptop,127.0.0.1,367.3236172199249,74,4.92619698318042,2.1750031549633752e-05,4.92562759256642,0.458554898153054,4.458904725782179,0.007366672104537718,85,0.0005547251785174012,514.2375132109588,0.420826151439888,0.00012272132411524184,422,-181.972885645926,20.348119627684355,4005.0,-125.19284977890551,73.0,296438.0,1774.0,282.65,0.00019562138296266548,11.0,514.2375132109588,0.37200886600185185,853.4455807628226,4,0,4,27.416666666666668,83.75,0.0001667880813284368,0.0006722177522444004,4005.0,-125.19284977890551,296438.0,-125.19284977890551,4005.0,296438.0,4054.966957012842,94719160,2996736,1270080,0,4005.4800643133326,40320,136965,272757.9923983163,8648.895234087131,2996736,74.0,128.0,0.0001,-0.17077947,1.0,1332.5646,0.19076695,1.1738821,0.01,0.004575747,40320,3.7384768,0.0003906250058207661,7.11889,136965,8648.886853764723,0.3452890205287508,2.4601891420957854e-06,3.256990781008497e-05,5.154354534501094e-05,1.4533948882664255e-05,1.8514168887238966e-06,2.1277900402932755e-06,4.14518872816093e-05,5.9912467226514475e-05,7.011060402172228e-05,7.958442855053715e-05,0.0003289535214907643,0.10198941586155771,0.008870661678806832,0.17879678778139435,0.000697022391330676,1.2399656419112154e-05,0.0006193461095579557,0.05344339587091065,7.507752392573239e-05
1,300439.0,False,75,7fe6f_00000,2026-03-22_19-25-27,1774221927,5.8711628913879395,373.19478011131287,8008,David_Laptop,127.0.0.1,373.19478011131287,75,4.935500985348976,2.1669533441476225e-05,4.934931025641157,0.45791870417029085,4.468849515524265,0.007361542380333772,109,0.0005547251785174012,464.23417572328316,0.4202189544247239,0.00011951776138321922,426,-215.08502484112978,20.348119627684355,4001.0,-137.13708684852347,74.0,300439.0,1789.0,318.41,0.00018342466888731938,15.0,464.23417572328316,0.43991113799624143,856.2454715047066,4,0,4,28.355555555555554,83.71111111111111,0.0001622288221324351,0.00064356584873364,4001.0,-137.13708684852347,300439.0,-137.13708684852347,4001.0,300439.0,4054.7372874427138,95989240,3037056,1270080,0,4005.4352636701997,40320,136965,269916.2164556578,8559.176842995545,3037056,75.0,128.0,0.0001,-0.37801325,1.0,1311.1349,-0.036948863,1.1891259,0.01,0.0054579685,40320,4.1771474,0.0003906250058207661,8.451972,136965,8559.167331833441,0.3438833403239187,2.4219897484735434e-06,3.266798095060899e-05,4.852721441760121e-05,1.3838112160335978e-05,1.9050439266200928e-06,1.981478703326067e-06,4.140240000657693e-05,5.798264627485441e-05,6.985038080926814e-05,7.576848565067278e-05,0.0003077714860793244,0.10192333770145166,0.008841510062644315,0.17773117690101073,0.0006932151670547942,1.2370659414144684e-05,0.0006170826481193515,0.053209716910080807,7.478175098691632e-05
1,304447.0,False,76,7fe6f_00000,2026-03-22_19-25-34,1774221934,6.880390644073486,380.07517075538635,8008,David_Laptop,127.0.0.1,380.07517075538635,76,4.954987017497218,2.1908841579270442e-05,4.954413143385449,0.45957874213152494,4.4867003723706445,0.007334373955134076,109,0.0005547251785174012,544.6175840501221,0.4218525523807315,0.00018743079663018729,426,-215.08502484112978,27.181195307523012,4008.0,-144.55958944285288,75.0,304447.0,1797.0,320.9,0.00028977182708870327,8.0,544.6175840501221,0.48743076701182875,846.0666649827701,4,0,4,41.81000000000001,84.76,0.0002593536194823871,0.0010091688202906336,4008.0,-144.55958944285288,304447.0,-144.55958944285288,4008.0,304447.0,4054.5099145682866,97259320,3077376,1270080,0,4005.4609110334977,40320,136965,265569.3553579644,8421.66535171649,3077376,76.0,128.0,0.0001,-0.09918535,1.0,848.33154,-0.022516446,1.1801621,0.01,0.005122229,40320,3.4537997,0.0003906250058207661,6.976232,136965,8421.65989391304,0.34337091491724464,3.925939152389182e-06,5.2540858663758466e-05,7.924486752876012e-05,2.206170767833619e-05,2.922700034608814e-06,2.902600455921369e-06,6.714945515685843e-05,9.160005186666952e-05,0.00010587422689329836,0.00011999227618749257,0.0004819518115830198,0.1021890953242848,0.008813057961093523,0.17704447213251548,0.0006914080183197751,1.2353952470600808e-05,0.0006151298234881074,0.05315302974046978,7.468893264377422e-05
1,308450.0,False,77,7fe6f_00000,2026-03-22_19-25-41,1774221941,6.9326958656311035,387.00786662101746,8008,David_Laptop,127.0.0.1,387.00786662101746,77,4.97466679632491,2.187675342323478e-05,4.974091892953946,0.46084282170929936,4.50514247864953,0.007308639216049499,109,0.0005547251785174012,491.17338642488016,0.42310207860713706,0.00018957565573914984,419,-215.08502484112978,132.43036016449332,4003.0,-126.60874914158136,76.0,308450.0,1810.0,341.64,0.0002921541686152394,13.0,491.17338642488016,0.6376379710948095,832.8063329925676,4,0,4,30.28,84.41,0.00025386958042472086,0.0010004056930528404,4003.0,-126.60874914158136,308450.0,-126.60874914158136,4003.0,308450.0,4054.284815422604,98529400,3117696,1270080,0,4005.436301923163,40320,136965,261401.9559815313,8289.819391742498,3117696,77.0,128.0,0.0001,-0.07524717,1.0,1078.3702,0.041271143,1.2133944,0.01,0.00539444,40320,3.4450645,0.0003906250058207661,6.831851,136965,8289.81159669705,0.3446492747700523,3.7766373042521204e-06,4.9672252779954786e-05,7.795215576029396e-05,2.2091208120580708e-05,3.1348736236437137e-06,3.2718567506101225e-06,6.149737407124137e-05,8.821967601076121e-05,0.00010616755703766938,0.00012142183994761155,0.000486846569320206,0.10270687737068475,0.00882093038024442,0.17790984940930968,0.0006891139360626338,1.233141487911185e-05,0.0006154165253808995,0.05304595044684753,7.45020429248399e-05
1,312454.0,False,78,7fe6f_00000,2026-03-22_19-25-47,1774221947,6.298665761947632,393.3065323829651,8008,David_Laptop,127.0.0.1,393.3065323829651,78,4.987793331361715,2.1918984383925545e-05,4.987218128023802,0.4626145134911457,4.516528521860928,0.0072796918235448465,108,0.0005547251785174012,503.9131489277769,0.42472737657078596,0.00020624924527058036,419,-196.91538948751986,132.43036016449332,4004.0,-105.37485214406624,77.0,312454.0,1822.0,331.7,0.00030761034225856637,12.0,503.9131489277769,0.7016147770453245,819.7056269347227,4,0,4,27.466666666666665,84.03333333333333,0.00027414507014500444,0.0010793691373447043,4004.0,-105.37485214406624,312454.0,-105.37485214406624,4004.0,312454.0,4054.061967268378,99799480,3158016,1270080,0,4005.4219389039313,40320,136965,258368.22705977084,8193.947199641629,3158016,78.0,128.0,0.0001,-0.067655206,1.0,1168.1238,0.017012054,1.1973196,0.01,0.008373819,40320,3.6222937,0.0003906250058207661,7.2345033,136965,8193.943787627695,0.34442540002293365,3.970272230392274e-06,5.466265050823648e-05,8.348219542337354e-05,2.305772367299572e-05,3.067420077668106e-06,3.4878888909697124e-06,7.057414839362689e-05,9.907534690515767e-05,0.00011489523094334686,0.0001283454898104513,0.0005165356188863184,0.10299246259675354,0.008823479076011154,0.17731400991342433,0.0006870257995139758,1.2391100959619802e-05,0.0006138943581445208,0.05313578994267207,7.441702286454424e-05
